order_id,customer_id,order_date,order_amount,order_status,shipping_adress,payment_id,payment_date,payment_amount,payment_method,payment_status,payment_summary
89f0a4e8-8bca-43ab-a38e-cb1df74b6afc,1477,8/30/2020,237.149993896484,shipped,"USCGC Avery, FPO AE 51717",6e2cc98e-b2a4-42eb-a260-4c7f77b6c891,8/31/2020,311.970001220703,credit card,failed,Payment Failed
89f0a4e8-8bca-43ab-a38e-cb1df74b6afc,1477,8/30/2020,237.149993896484,shipped,"USCGC Avery, FPO AE 51717",dfc3aa2e-ba66-471f-830c-c2dd80b142b1,10/3/2022,477.019989013672,paypal,completed,Fully Paid
89f0a4e8-8bca-43ab-a38e-cb1df74b6afc,1477,8/30/2020,237.149993896484,shipped,"USCGC Avery, FPO AE 51717",432250a5-a805-46ae-98c1-aa4b22e48a94,8/16/2022,380.100006103516,bank transfer,pending,Payment Pending
f38c0954-e235-41d4-b1ce-f6f44356a4bd,2825,8/30/2020,78.5699996948242,shipped,"888 Smith Curve, Sandersborough, NV 82620",NULL,NULL,NULL,NULL,NULL,No Payment Record
86f2fa19-9d9c-4ae4-b432-6e40ae85353a,8282,8/29/2020,56.2000007629395,delivered,"910 Felicia Crescent Suite 373, Williamborough, AK 51649",NULL,NULL,NULL,NULL,NULL,No Payment Record
d36ced0d-b275-4463-a5f6-2d66924b6119,2429,8/29/2020,444.720001220703,shipped,"5519 Keith Land Apt. 863, Amytown, CA 56327",aa1331b4-a571-4459-9e68-c65b451c469c,1/3/2023,9.13000011444092,paypal,pending,Payment Pending
cc1370da-c43d-4842-80e0-f296c5b68d60,2230,8/29/2020,104.720001220703,shipped,"36460 Sandra Underpass, Woodsbury, TX 47260",NULL,NULL,NULL,NULL,NULL,No Payment Record
b9802c35-ad86-465f-854f-a4fd8b45c76c,1297,8/29/2020,449.809997558594,shipped,"PSC 9765, Box 9169, APO AP 67804",NULL,NULL,NULL,NULL,NULL,No Payment Record
2c1c9726-148a-4fe5-82fd-15febf7bf6b7,4370,8/29/2020,195.869995117188,delivered,"33693 Stephens Hills Apt. 211, West Michaelshire, NC 05899",191e704f-3e71-4b7c-809a-461c239e8061,5/12/2021,231.639999389648,paypal,completed,Fully Paid
2c1c9726-148a-4fe5-82fd-15febf7bf6b7,4370,8/29/2020,195.869995117188,delivered,"33693 Stephens Hills Apt. 211, West Michaelshire, NC 05899",c169caa1-033c-485c-a1a1-fb2a5608be07,3/4/2023,227.440002441406,paypal,pending,Payment Pending
2c1c9726-148a-4fe5-82fd-15febf7bf6b7,4370,8/29/2020,195.869995117188,delivered,"33693 Stephens Hills Apt. 211, West Michaelshire, NC 05899",1acc81db-68ea-4d36-bd7f-9fc55f93bd97,4/22/2025,126.610000610352,bank transfer,pending,Payment Pending
2c1c9726-148a-4fe5-82fd-15febf7bf6b7,4370,8/29/2020,195.869995117188,delivered,"33693 Stephens Hills Apt. 211, West Michaelshire, NC 05899",49a5eef9-8713-4fb4-a5f8-015de253fb3f,7/30/2024,112.940002441406,bank transfer,failed,Payment Failed
32a31a0a-d2ff-4c6f-8cb1-aa85bad9981b,5999,8/29/2020,25.3400001525879,pending,"5773 Jose Junction, Jamesburgh, AS 29603",NULL,NULL,NULL,NULL,NULL,No Payment Record
1adb073c-390b-41f3-8aa5-2e7976e5c3e2,5299,8/29/2020,94.0899963378906,delivered,"56170 Richards Ways Suite 347, Burnettbury, OR 94845",0a55a950-dbf1-4c1b-96e7-a96f21c79015,4/30/2021,209.149993896484,bank transfer,completed,Fully Paid
772cef8e-3520-4086-9fc1-15f5067714c8,1136,8/29/2020,347.010009765625,pending,"6581 Wanda Branch Suite 173, Richardbury, CT 53969",3b7e0fe8-c679-4308-b635-5830f8934b35,1/15/2025,238.039993286133,credit card,completed,Partially Paid
3f13a4e1-abc5-4bd3-a29f-a07343c4057f,1170,8/29/2020,413.730010986328,shipped,"USS Carter, FPO AA 08310",41cf0958-733b-465d-9b47-18b581c2d7c0,4/15/2024,418.019989013672,credit card,failed,Payment Failed
1a610c6d-b866-41d0-8932-8ef67fd48128,1475,8/28/2020,347.850006103516,shipped,"946 Zimmerman Radial Apt. 773, Lake Patriciabury, AZ 54076",NULL,NULL,NULL,NULL,NULL,No Payment Record
043a49e8-22a5-4a0a-9ab2-0dfacab02dab,3030,8/28/2020,291.839996337891,delivered,"352 Madeline Oval Apt. 712, Barnetttown, GA 05278",NULL,NULL,NULL,NULL,NULL,No Payment Record
300e9d80-e38b-4f44-8d10-85ebf7a33744,8502,8/28/2020,346.649993896484,shipped,"1902 Michael Trail Apt. 642, Katherinechester, PA 22501",NULL,NULL,NULL,NULL,NULL,No Payment Record
30677f2a-42cc-4522-9551-dbcb5e8e24cd,2931,8/28/2020,365.609985351563,delivered,"314 Hansen Mission, Taylorfurt, PA 86882",NULL,NULL,NULL,NULL,NULL,No Payment Record
c8228db1-877b-43c2-948d-409a9822476e,9922,8/28/2020,362.399993896484,pending,"847 Johnson Point Apt. 768, East Andrewland, MH 01056",0ada2ffa-6db9-449a-aec5-bb7b48ef9b6b,11/28/2020,403.25,bank transfer,failed,Payment Failed
c8228db1-877b-43c2-948d-409a9822476e,9922,8/28/2020,362.399993896484,pending,"847 Johnson Point Apt. 768, East Andrewland, MH 01056",1eb4acc0-489c-4213-adc1-8476e8b76540,3/3/2021,360.540008544922,bank transfer,pending,Payment Pending
d8eb927e-1717-43c4-a932-f977609cab0b,1662,8/28/2020,31.3700008392334,delivered,"743 Douglas Mission, Port Edwardbury, NJ 13907",NULL,NULL,NULL,NULL,NULL,No Payment Record
e5942e1f-d1ad-4dbf-8232-d83d3f97b55c,7920,8/28/2020,439.609985351563,shipped,"9066 Moyer Glens Suite 720, North Dorothyton, LA 00702",03d21ec6-39f6-47ee-abf8-9299d0c7b9f2,10/29/2020,437.260009765625,credit card,completed,Partially Paid
a8f7b43f-d105-4779-977a-a4ed325765a2,7457,8/28/2020,458.480010986328,pending,"88193 Collins Crest, West Alexisborough, AZ 28927",2a584d89-a2d4-4c92-89bf-aca7e9f1696c,5/2/2022,261.519989013672,credit card,pending,Payment Pending
a8f7b43f-d105-4779-977a-a4ed325765a2,7457,8/28/2020,458.480010986328,pending,"88193 Collins Crest, West Alexisborough, AZ 28927",92c4548b-8a0f-44a9-9c8b-d2c52cf6ba2f,4/17/2020,361.609985351563,credit card,pending,Payment Pending
a93df17d-fdbd-478c-a616-c91886129bc4,2905,8/27/2020,391.950012207031,pending,"59780 Allen Estates, Josehaven, NM 06250",eb4b26a3-0152-41ed-b981-c8161f8ae54d,3/9/2024,424.040008544922,credit card,pending,Payment Pending
a93df17d-fdbd-478c-a616-c91886129bc4,2905,8/27/2020,391.950012207031,pending,"59780 Allen Estates, Josehaven, NM 06250",6129eea1-1c13-49e7-9666-6a06269e5574,1/27/2024,15.1700000762939,paypal,completed,Partially Paid
7fd636e5-699e-4347-b3f1-e18a5c9b3e9e,5209,8/27/2020,445.440002441406,delivered,"010 Stephen Cove Suite 566, Wilcoxhaven, KY 99188",NULL,NULL,NULL,NULL,NULL,No Payment Record
d73580f7-d550-42e3-bac1-0e239533161d,7465,8/27/2020,485.540008544922,pending,"948 Sabrina Vista Apt. 011, Lake Jamie, UT 03506",NULL,NULL,NULL,NULL,NULL,No Payment Record
d7829798-ac35-44b9-b103-149db240cb50,7541,8/27/2020,221.160003662109,pending,"464 Tonya Crescent, New Lauren, KY 21218",9a67d644-1a00-446e-8796-789f5d864b19,9/23/2024,22.2700004577637,bank transfer,failed,Payment Failed
32bf3182-ed60-4c15-8788-89914012d625,6925,8/27/2020,413.989990234375,shipped,"6450 Todd Coves, Christopherview, RI 32624",07a0cf18-017d-4416-ab75-e436d916d180,6/8/2023,148.720001220703,paypal,failed,Payment Failed
2d53cb4a-eab1-4db5-9061-425ff75d4fe3,9666,8/27/2020,226.229995727539,pending,"8080 Maureen Circles, Paulport, MS 18237",15b24549-dbec-411a-8aca-30020db42d8a,10/3/2022,192.009994506836,paypal,completed,Partially Paid
2d53cb4a-eab1-4db5-9061-425ff75d4fe3,9666,8/27/2020,226.229995727539,pending,"8080 Maureen Circles, Paulport, MS 18237",43e3b8ad-2f36-48bd-a753-dd98239ca943,1/28/2020,166.039993286133,credit card,completed,Partially Paid
2d53cb4a-eab1-4db5-9061-425ff75d4fe3,9666,8/27/2020,226.229995727539,pending,"8080 Maureen Circles, Paulport, MS 18237",bf4076b1-b86d-4912-9f7f-f7d1cf47331a,7/9/2024,296.850006103516,credit card,failed,Payment Failed
2d53cb4a-eab1-4db5-9061-425ff75d4fe3,9666,8/27/2020,226.229995727539,pending,"8080 Maureen Circles, Paulport, MS 18237",904d6dd6-8f76-40e1-bf5d-257c999b22aa,12/10/2020,19.0900001525879,paypal,completed,Partially Paid
49c9da8c-dd5d-46c2-ae26-ea4e32c49154,7169,8/27/2020,474.119995117188,delivered,"3032 Andrea Stream Suite 018, Danielside, MO 93183",NULL,NULL,NULL,NULL,NULL,No Payment Record
47cf073f-dd3f-495c-a8e1-6e0646fdb6e0,9315,8/27/2020,471.290008544922,shipped,"6660 Schwartz Plaza Suite 532, Jenniferbury, MN 59071",698c9ab8-e094-48a5-bc52-288df2860066,12/22/2021,158.419998168945,paypal,completed,Partially Paid
47cf073f-dd3f-495c-a8e1-6e0646fdb6e0,9315,8/27/2020,471.290008544922,shipped,"6660 Schwartz Plaza Suite 532, Jenniferbury, MN 59071",b6816e93-d7d9-4b4e-b520-843ca5b76140,9/26/2021,180.029998779297,bank transfer,failed,Payment Failed
47cf073f-dd3f-495c-a8e1-6e0646fdb6e0,9315,8/27/2020,471.290008544922,shipped,"6660 Schwartz Plaza Suite 532, Jenniferbury, MN 59071",1e19beec-6b8d-4fca-b3e0-60feef20ff40,2/10/2023,66.1900024414063,bank transfer,completed,Partially Paid
6f738a79-7986-4214-8bdb-76bf6ca4b7ad,5547,8/27/2020,118.410003662109,shipped,"469 Rogers Trail, South Rodneyland, NY 32921",aa868236-1623-4c1f-83ac-572ae3ec54e9,11/18/2021,15.5200004577637,paypal,failed,Payment Failed
6f738a79-7986-4214-8bdb-76bf6ca4b7ad,5547,8/27/2020,118.410003662109,shipped,"469 Rogers Trail, South Rodneyland, NY 32921",223aa833-20aa-4f5d-bde5-89327f8c7e59,1/19/2021,100.029998779297,bank transfer,pending,Payment Pending
f198102d-b13a-44cc-95cf-d3cadab16114,8802,8/27/2020,115.23999786377,shipped,"8098 Dyer Green, Rebekahmouth, OH 75672",c0e546e1-4584-4098-bb9d-fdad69dc2450,12/18/2020,238.509994506836,paypal,completed,Fully Paid
f198102d-b13a-44cc-95cf-d3cadab16114,8802,8/27/2020,115.23999786377,shipped,"8098 Dyer Green, Rebekahmouth, OH 75672",9ba5ff4e-0d9f-40d1-92a6-b28d22f35d7e,7/6/2024,320.179992675781,bank transfer,pending,Payment Pending
fa26ff7f-6d60-4900-9ca3-0c1c6266137e,8648,8/26/2020,226.440002441406,pending,"6115 Michael Radial, Port Christinastad, RI 21084",d6664527-b4ab-4860-84ab-26b020277f32,11/30/2024,276.589996337891,credit card,pending,Payment Pending
4599cd41-8ca7-431d-afe3-060b0b3a7abe,4808,8/26/2020,38.8800010681152,pending,"6657 Collins Locks Apt. 365, Williamville, NV 15678",5c1dd2b7-7eba-4c55-89bb-612b33b87712,7/9/2020,399,credit card,completed,Fully Paid
4599cd41-8ca7-431d-afe3-060b0b3a7abe,4808,8/26/2020,38.8800010681152,pending,"6657 Collins Locks Apt. 365, Williamville, NV 15678",44acd82d-4b9b-4d86-8aac-98ace6885f76,8/29/2022,105.470001220703,paypal,completed,Fully Paid
4c413708-f689-4104-ab07-e35d5857c93d,9360,8/26/2020,300.329986572266,pending,"018 Stacey Light Apt. 433, Port Jason, VI 41443",74ce372a-4c6b-4788-830b-0740416d0f34,12/26/2023,475.140014648438,credit card,failed,Payment Failed
5276d69d-2f4d-4e6c-add5-457bc64b13e7,4467,8/26/2020,232.800003051758,pending,"USS Jackson, FPO AP 57275",4e536f37-8853-4998-b670-d5a2be53f048,7/7/2021,421.529998779297,credit card,completed,Fully Paid
240a8530-3ad7-4380-bfce-3d7924d6ae90,6409,8/26/2020,58.9900016784668,delivered,"43842 John Keys Apt. 158, South Julie, GA 33942",NULL,NULL,NULL,NULL,NULL,No Payment Record
301d8ee0-af0d-49de-a561-49cc29dcbaab,8837,8/26/2020,102.120002746582,pending,"658 Wilson Locks Apt. 276, Christophershire, CO 14641",NULL,NULL,NULL,NULL,NULL,No Payment Record
0e52c1a0-6e30-4955-a3e0-eb0f6bad4454,1615,8/26/2020,151.949996948242,delivered,"77057 Leach Drive, Brooksbury, IL 84509",183593c8-6174-43c2-8eb7-930d5d7be530,1/22/2022,324.440002441406,paypal,completed,Fully Paid
0e52c1a0-6e30-4955-a3e0-eb0f6bad4454,1615,8/26/2020,151.949996948242,delivered,"77057 Leach Drive, Brooksbury, IL 84509",88e15d0e-8a14-4e4e-8bb1-9658c2d3419e,4/7/2025,42.4900016784668,bank transfer,failed,Payment Failed
0de84184-449b-4f4c-8532-1d21d9cb1c22,2287,8/26/2020,216.759994506836,shipped,"0138 Richard Greens, East Donaldview, NM 13423",NULL,NULL,NULL,NULL,NULL,No Payment Record
17839e35-19d7-4982-8f21-1c34692ec905,9610,8/26/2020,454.049987792969,delivered,"0667 Andrea Coves, Cassandraside, AK 80825",NULL,NULL,NULL,NULL,NULL,No Payment Record
d60ff274-fff1-40d6-9b57-fb978aa1cbed,4319,8/26/2020,178.919998168945,pending,"700 Carlson Tunnel, North Carol, PA 08161",6c9ef58b-5955-492c-a61d-21f52a0f1a3f,6/4/2022,232.830001831055,credit card,pending,Payment Pending
e465fbae-e90a-45b9-90ab-e52c1b856922,7292,8/26/2020,249.880004882813,delivered,"5673 Jeffrey Stream Apt. 684, West Johnport, MO 22765",e52c09a2-bcb3-48ff-9597-826dcd64d56a,11/25/2024,482,credit card,completed,Fully Paid
be4263fe-2c20-4b46-870b-3a6912979e07,5162,8/26/2020,186.399993896484,pending,"01759 Donna Canyon Apt. 706, Armstrongview, OK 04884",01fb253e-1108-44a5-a391-b6a3e7c0dad3,4/19/2022,384.890014648438,paypal,pending,Payment Pending
bffa0a54-a0a7-413d-8bbd-24d4cee1114d,2312,8/26/2020,413.369995117188,pending,"7802 Patricia Brook Apt. 771, South Davidport, MN 02824",70ee744e-f429-41c0-b535-3887aaa54259,1/18/2022,6.46999979019165,bank transfer,completed,Partially Paid
8c5a6f23-1622-43de-90e7-b053c1cd7785,6067,8/26/2020,113.080001831055,pending,"314 Jay Run Apt. 227, East Lisamouth, DC 14784",NULL,NULL,NULL,NULL,NULL,No Payment Record
b55f9d90-6419-436f-a224-45372fd56f8c,7819,8/26/2020,494.679992675781,shipped,"925 James Ramp Apt. 926, West Brandy, MI 20193",65ea5892-f1f7-4bce-948d-166f0b1a1610,11/17/2024,196.360000610352,paypal,completed,Partially Paid
b55f9d90-6419-436f-a224-45372fd56f8c,7819,8/26/2020,494.679992675781,shipped,"925 James Ramp Apt. 926, West Brandy, MI 20193",f3af31a8-4bff-496a-b63c-1d08868f8787,8/26/2022,164.5,paypal,failed,Payment Failed
b55f9d90-6419-436f-a224-45372fd56f8c,7819,8/26/2020,494.679992675781,shipped,"925 James Ramp Apt. 926, West Brandy, MI 20193",7b611587-f62d-49f7-9284-88c4ad943e85,6/29/2024,384.519989013672,paypal,failed,Payment Failed
070be3db-e561-4eb8-a57d-0974147bc510,1739,8/25/2020,72.8199996948242,pending,"USS Pierce, FPO AE 29659",NULL,NULL,NULL,NULL,NULL,No Payment Record
025af77f-0664-4d2d-92cb-ea09f11a41a0,6947,8/25/2020,212.199996948242,pending,"469 Sandra Stravenue, Baxterbury, NV 07024",fea5fbdb-6d45-41e6-99b5-2414ca34560b,4/21/2023,414.209991455078,bank transfer,pending,Payment Pending
6db19ba8-bb83-400f-9d7e-d3105a5013e7,9989,8/25/2020,323.119995117188,shipped,"001 Simon Isle Apt. 883, East Sabrina, RI 62590",NULL,NULL,NULL,NULL,NULL,No Payment Record
f54ad0c0-35be-452e-ad34-337ac32e9c58,3273,8/25/2020,334.049987792969,delivered,"9931 Combs Path, Lake Anthony, MN 63164",1ff4d9d4-90e7-435f-a2cc-20f108dd26bf,5/6/2020,153.149993896484,credit card,failed,Payment Failed
f54ad0c0-35be-452e-ad34-337ac32e9c58,3273,8/25/2020,334.049987792969,delivered,"9931 Combs Path, Lake Anthony, MN 63164",aadf8a23-9f98-4b6e-b37b-5259288cd8b3,2/6/2024,445.239990234375,bank transfer,pending,Payment Pending
f54ad0c0-35be-452e-ad34-337ac32e9c58,3273,8/25/2020,334.049987792969,delivered,"9931 Combs Path, Lake Anthony, MN 63164",f59db9cf-1eae-4689-8b6c-3a7b1b7a4ac6,11/11/2021,387.010009765625,paypal,completed,Fully Paid
5a3fe7bf-e6ea-4ced-ac7f-bb306337d83c,4328,8/24/2020,191.649993896484,pending,"9556 Jason Course, Timothyhaven, DE 60394",2795e4a1-c66d-497b-b9cb-8e989db674a9,1/16/2022,179.449996948242,paypal,pending,Payment Pending
5745df0c-0085-429d-aecd-4f6683e42f9a,6744,8/24/2020,175.130004882813,pending,"743 Sharon Station, Port Annafurt, MI 36861",NULL,NULL,NULL,NULL,NULL,No Payment Record
a0573414-6760-490f-91d8-a13ec9a8953b,2718,8/24/2020,113.949996948242,shipped,"6542 Lisa Fields, South Loriburgh, NJ 26661",NULL,NULL,NULL,NULL,NULL,No Payment Record
a49da76b-86cd-4690-b74b-7db778e2c997,2970,8/24/2020,408.700012207031,pending,"81775 Kelly Forges Suite 479, Karenmouth, MN 29804",4de889f7-756b-4667-a507-85a1e233a056,10/31/2020,163.589996337891,paypal,failed,Payment Failed
9e637394-d777-439e-999e-539304a9bb4a,1799,8/24/2020,288.190002441406,delivered,"709 Williams Ridge, Hatfieldhaven, MT 39179",add9c05f-4762-429f-9c99-d7276863ea1d,11/26/2020,319.820007324219,paypal,completed,Fully Paid
c7e7a985-4caf-4a0d-bde6-c26c19a941a7,2592,8/24/2020,125.050003051758,delivered,"USS Gates, FPO AE 49778",a205eace-cec1-4d0d-9825-36be4d0a267c,9/10/2022,63.3800010681152,credit card,completed,Partially Paid
c7e7a985-4caf-4a0d-bde6-c26c19a941a7,2592,8/24/2020,125.050003051758,delivered,"USS Gates, FPO AE 49778",067dc48c-a2df-4f6d-a9e0-032dcdd493d9,11/1/2020,354.299987792969,credit card,pending,Payment Pending
e1d132fa-ea5b-4710-a6de-79f19cc4efed,9818,8/24/2020,95.6699981689453,shipped,"Unit 5489 Box 5196, DPO AA 13873",f31332bd-f488-445e-994f-45f5745e7e60,8/2/2023,9.14999961853027,bank transfer,failed,Payment Failed
e1f479f3-fb65-4d3f-800d-440794931eee,1196,8/24/2020,83.1600036621094,pending,"8771 Fernandez Walks, Riosland, MN 95778",dd0def84-23b1-4ff1-b15b-4bb982097fc9,5/23/2021,91.3899993896484,credit card,failed,Payment Failed
d68a003a-4495-4a17-b804-8f4826637421,4300,8/23/2020,405.160003662109,pending,"32001 Murray Light, North Reneehaven, MP 83257",9d332471-14dc-403a-bb80-c56a9b899e26,5/28/2020,168.949996948242,bank transfer,failed,Payment Failed
d68a003a-4495-4a17-b804-8f4826637421,4300,8/23/2020,405.160003662109,pending,"32001 Murray Light, North Reneehaven, MP 83257",92418fba-5618-49fe-b609-613856d6fd2d,2/2/2025,310.600006103516,paypal,failed,Payment Failed
d68a003a-4495-4a17-b804-8f4826637421,4300,8/23/2020,405.160003662109,pending,"32001 Murray Light, North Reneehaven, MP 83257",d052b398-caa6-437b-ac72-3826929aa330,1/15/2022,400.029998779297,bank transfer,completed,Partially Paid
ce02cc38-7431-4ad9-bdad-f9579fd65cf4,3077,8/23/2020,257.739990234375,pending,"866 Katrina Inlet, West Lindsey, MO 72379",9e840665-6aa7-4941-b9f7-ff8768a40a57,3/15/2022,332.950012207031,paypal,pending,Payment Pending
c3abb1ff-da7d-4233-92df-98e7a8447f05,1452,8/23/2020,370.820007324219,shipped,"347 William Mews Apt. 151, Leviview, MS 57448",a4f52df0-0197-4946-8693-879dcb301ae4,3/14/2022,304.799987792969,bank transfer,failed,Payment Failed
a6afab1b-6577-4820-8bd8-14ac5750cd8e,9735,8/23/2020,332.660003662109,pending,"5579 Walsh Burgs Suite 907, Mayport, SC 84373",8bbc974f-1635-43ed-8e82-a93fd9b7c7c8,11/17/2023,91.75,credit card,completed,Partially Paid
a6afab1b-6577-4820-8bd8-14ac5750cd8e,9735,8/23/2020,332.660003662109,pending,"5579 Walsh Burgs Suite 907, Mayport, SC 84373",10660005-afee-4ccb-828f-55903199d9aa,12/4/2023,187.889999389648,credit card,failed,Payment Failed
a1b1873e-c34b-40a0-a452-5d844f8883f8,3960,8/23/2020,110.160003662109,delivered,"619 Joshua Plains, Karamouth, OK 53138",4273204a-e255-4fe9-8cd3-773ca1a3ff5a,8/21/2020,493.480010986328,credit card,failed,Payment Failed
972ede79-9ffb-4549-9f18-727fe84b9443,9900,8/23/2020,231.309997558594,shipped,"212 Oliver Mission Apt. 463, Stanleystad, SC 97635",edaccd76-f688-42c3-af09-ad3ad4baf90a,9/11/2020,312.850006103516,bank transfer,failed,Payment Failed
91479817-b25b-4698-b99a-65917030e589,9944,8/23/2020,192.929992675781,pending,"59673 Ortega Island Apt. 178, Whitneyland, GU 56220",a03b93b1-4a94-4c36-bf57-250383b8dc39,8/15/2020,139.990005493164,credit card,completed,Partially Paid
91479817-b25b-4698-b99a-65917030e589,9944,8/23/2020,192.929992675781,pending,"59673 Ortega Island Apt. 178, Whitneyland, GU 56220",902e0985-2ea8-40fa-82d7-60f7fa78ce95,12/5/2020,22.9300003051758,credit card,completed,Partially Paid
528c3d4c-bb40-4a68-9cbc-5f225e267ff3,6553,8/23/2020,367.309997558594,delivered,"540 Murphy Cliff, Bowershaven, NC 39527",61db568e-ac7d-4762-9edd-f9fc8b8c7c7b,8/6/2020,56.8800010681152,bank transfer,pending,Payment Pending
7335cd34-61f5-4edf-91f7-26dc4cb78673,4447,8/23/2020,365.209991455078,shipped,"763 Griffin Key, Elizabethmouth, RI 39451",2b947e17-3cda-406c-a66e-b0f797720853,5/24/2020,409.510009765625,bank transfer,failed,Payment Failed
59e7b844-cc63-41a9-b9e8-7a509c846197,4800,8/22/2020,246.100006103516,pending,"5887 Higgins Haven, Lake Carlaberg, DC 43221",6756611a-634f-4f40-83bc-a86b32b5815a,5/20/2020,113.830001831055,bank transfer,pending,Payment Pending
2eec7a8d-5caa-462b-a67e-f4c5d12e4d6c,3146,8/22/2020,424.100006103516,pending,"172 James Orchard, West Tony, IN 66387",6ad9b2da-e3fe-48dd-8b73-9fcfd55bfe8d,3/5/2025,99.3899993896484,credit card,completed,Partially Paid
8593c8e2-adfb-4fb4-a6e0-74064c68a9ee,8578,8/22/2020,345.160003662109,delivered,"PSC 9486, Box 5581, APO AE 44287",NULL,NULL,NULL,NULL,NULL,No Payment Record
b5586a2e-c54c-4a82-9a1a-9f7285094590,9471,8/22/2020,49.5999984741211,shipped,"3197 Cynthia Vista, Andersonmouth, MN 65505",NULL,NULL,NULL,NULL,NULL,No Payment Record
af1676c0-ed75-4d7c-961d-39168a99d1a3,7955,8/21/2020,48.6699981689453,delivered,"830 Hill Summit Apt. 926, Cookechester, ME 75398",NULL,NULL,NULL,NULL,NULL,No Payment Record
bc8f9aab-8136-4b23-a88f-6d0b5ec972df,1794,8/21/2020,384.529998779297,pending,"4768 Tammy Parkways, South Lori, FM 67466",abe6f9ee-c56b-4fd9-b9ea-0c112282e2a1,5/20/2023,106.300003051758,paypal,completed,Partially Paid
bc8f9aab-8136-4b23-a88f-6d0b5ec972df,1794,8/21/2020,384.529998779297,pending,"4768 Tammy Parkways, South Lori, FM 67466",d507cf1d-34dc-4221-92fc-47143a61349e,8/4/2021,8.52999973297119,credit card,failed,Payment Failed
bc8f9aab-8136-4b23-a88f-6d0b5ec972df,1794,8/21/2020,384.529998779297,pending,"4768 Tammy Parkways, South Lori, FM 67466",846dbf45-f5e0-4712-ad45-04417593c126,3/28/2023,20.6200008392334,paypal,pending,Payment Pending
30b5a239-bd92-4fd1-9f7d-5f7b9678de88,8268,8/21/2020,494.959991455078,shipped,"599 Michael Brook, Port David, MP 53691",NULL,NULL,NULL,NULL,NULL,No Payment Record
3319667e-d2b3-4fdc-b76c-687800bc2a92,9117,8/21/2020,151.229995727539,pending,"080 Watson Island Suite 947, Port Sabrina, KY 52651",NULL,NULL,NULL,NULL,NULL,No Payment Record
4e5b84dc-2029-4b74-a766-c63dc025e18f,3306,8/21/2020,340.910003662109,pending,"7914 Tammy Plains Apt. 062, Hensonfort, NC 89453",NULL,NULL,NULL,NULL,NULL,No Payment Record
6c0b2f92-4516-4dec-aa5b-1b120e3a80aa,2356,8/21/2020,182.970001220703,shipped,"386 Nicholas Throughway Apt. 175, Jamesmouth, ID 83300",bdac4e83-d878-4f4d-9ecc-92800d001827,4/2/2020,300,bank transfer,pending,Payment Pending
69a4ab6d-bd72-45d8-8be7-d4418df750cf,5153,8/21/2020,20.6000003814697,delivered,"2203 Welch Meadows, Joshuaburgh, WA 36200",733d1f63-9abb-476b-9c14-da8d80369755,8/21/2020,385.109985351563,credit card,failed,Payment Failed
62a746c2-175b-4f7a-a342-6710170ad81c,7918,8/20/2020,167.429992675781,delivered,"712 Anthony Neck, Lake Patricia, VI 93352",ad9b817b-0706-4490-a6ee-bd72cf89eb30,10/20/2022,305.670013427734,credit card,failed,Payment Failed
4ba94ad0-1320-4d3b-953e-70778c51217d,5877,8/20/2020,386.609985351563,pending,"9913 Noble Falls Suite 733, Bentonville, MA 63968",NULL,NULL,NULL,NULL,NULL,No Payment Record
4331c3ea-9407-43d9-b6b6-53b20011a0c0,2048,8/20/2020,494.059997558594,delivered,"2385 Michelle Streets, South Kayla, KY 50037",NULL,NULL,NULL,NULL,NULL,No Payment Record
2b146f10-ebf9-4ed0-a244-2665bb439585,4449,8/20/2020,271.350006103516,pending,"84232 Tracy Ports, North Derekville, WY 17683",NULL,NULL,NULL,NULL,NULL,No Payment Record
c56ba68f-0950-404c-94f2-ee76e304196e,6016,8/20/2020,306.279998779297,shipped,"015 Cynthia Greens, East Gwendolynmouth, AK 53773",NULL,NULL,NULL,NULL,NULL,No Payment Record
db3e8c66-71a3-496d-af2a-c1789cb9e43f,2310,8/20/2020,232.639999389648,shipped,"757 Savannah Parks, East Michaelshire, CT 01383",NULL,NULL,NULL,NULL,NULL,No Payment Record
e35fd4d4-50a2-4bf1-af40-aede1c4c02ef,1484,8/20/2020,272.619995117188,delivered,"9624 Natasha Union, Ericview, TN 17911",NULL,NULL,NULL,NULL,NULL,No Payment Record
a6f3b245-cd6c-48e3-a23f-719d747cd408,1886,8/20/2020,262.769989013672,delivered,"893 Benjamin Fork Suite 009, West Timothy, AS 58138",NULL,NULL,NULL,NULL,NULL,No Payment Record
e37811a6-4e0d-4c91-92c6-ae9b0d0fdcc3,2859,8/19/2020,312.910003662109,delivered,"12028 Shaffer Orchard, Stephenbury, IL 48932",NULL,NULL,NULL,NULL,NULL,No Payment Record
239491a3-ab8e-44e3-9d57-3b01d213c276,7879,8/19/2020,283.209991455078,pending,"248 Nguyen Unions Apt. 546, Thomasburgh, MT 72279",NULL,NULL,NULL,NULL,NULL,No Payment Record
5cfb5456-a684-4c3f-8595-ffb6b2b2b15c,9806,8/19/2020,100.599998474121,delivered,"7989 Michael Club, East Kevinville, OK 66446",1f2fc8e8-98af-4b1c-9b2d-71962d0688c8,11/9/2024,395.899993896484,bank transfer,failed,Payment Failed
